gene	geneCountCategory
V1339799	HGC
V1886719	LGC
V1423318	LGC
V1093074	HGC
V1195882	HGC
V1392216	HGC
V1491685	HGC
V1430882	HGC
V1574099	LGC
V1519450	HGC
V1552804	LGC
V1144133	LGC
V1430573	HGC
V1059001	HGC
V1886517	LGC
V1886558	LGC
V1266037	HGC
V1886416	LGC
V1143984	LGC
V1552772	LGC
V1392006	HGC
V1389769	LGC
V1889488	LGC
V1075411	HGC
V1078022	HGC
V1149253	LGC
V1481366	LGC
V1886737	LGC
V1144304	LGC
V1297375	LGC
V1392169	HGC
V1580955	LGC
V1339711	HGC
V1101641	LGC
V1381099	HGC
V1879918	LGC
V1886513	LGC
V1297356	LGC
V1500383	HGC
V1581223	LGC
V1594051	HGC
V1159530	HGC
V1886508	LGC
V1364188	HGC
V1886598	LGC
V1886605	LGC
V1852109	HGC
V1886635	LGC
V1483823	HGC
V1499093	HGC
V1879847	LGC
V1580921	LGC
V1608734	LGC
V1060343	HGC
V1143837	LGC
V1340164	HGC
V1879950	LGC
V1392504	HGC
V1886538	LGC
V1431066	HGC
V1887155	LGC
V1592800	LGC
V1879897	LGC
V1886580	LGC
V1043994	HGC
V1886965	LGC
V1469298	LGC
V1879985	LGC
V1423312	LGC
V1886712	LGC
V1329806	HGC
V1340709	HGC
V1043585	HGC
V1363976	HGC
V1366482	LGC
V1886629	LGC
V1875142	LGC
V1465413	HGC
V1886619	LGC
V1033302	HGC
V1886466	LGC
V1339706	HGC
V1552713	LGC
V1886400	LGC
V1879848	LGC
V1886409	LGC
V1381169	HGC
V1392051	HGC
V1608313	HGC
V1886585	LGC
V1046755	LGC
V1593025	LGC
V1144210	LGC
V1520185	HGC
V1144313	LGC
V1339618	LGC
V1886446	LGC
V1886303	LGC
V1580786	LGC
V1203845	HGC
V1431657	HGC
V1594601	HGC
V1398674	HGC
V1389989	LGC
V1886647	LGC
V1464388	HGC
V1521364	HGC
V1562543	HGC
V1609073	LGC
V1469285	LGC
V1852028	HGC
V1290566	LGC
V1389384	LGC
V1574805	HGC
V1392944	HGC
V1158598	HGC
V1886614	LGC
V1380652	HGC
V1295801	HGC
V1581637	LGC
V1608857	LGC
V1257307	HGC
V1569000	HGC
V1356684	HGC
V1491718	HGC
V1886496	LGC
V1195980	HGC
V1886674	LGC
V1293972	HGC
V1886399	LGC
V1469390	LGC
V1364363	HGC
V1886438	LGC
V1339995	HGC
V1592583	LGC
V1886725	LGC
V1879849	LGC
V1580860	LGC
V1886116	LGC
V1879857	LGC
V1886618	LGC
V1886699	LGC
V1339962	HGC
V1746777	HGC
V1888250	LGC
V1339782	HGC
V1340000	HGC
V1553208	LGC
V1098081	HGC
V1448171	LGC
V1886512	LGC
V1886568	LGC
V1044037	HGC
V1143974	LGC
V1432307	HGC
V1530689	HGC
V1888234	LGC
V1492831	HGC
V1469327	LGC
V1389743	LGC
V1886498	LGC
V1541236	LGC
V1201295	HGC
V1573360	HGC
V1581571	LGC
V1136929	LGC
V1200639	HGC
V1886447	LGC
V1327041	HGC
V1435150	HGC
V1044644	HGC
V1340518	HGC
V1144065	LGC
V1886476	LGC
V1882887	LGC
V1339861	HGC
V1463315	LGC
V1097461	HGC
V1886439	LGC
V1886549	LGC
V1886702	LGC
V1886500	LGC
V1033877	HGC
V1197333	HGC
V1469297	LGC
V1045334	HGC
V1886957	LGC
V1355689	HGC
V1399511	LGC
V1382156	HGC
V1886489	LGC
V1577012	HGC
V1510906	LGC
V1886398	LGC
V1886663	LGC
V1339886	HGC
V1144023	LGC
V1144426	LGC
V1469363	LGC
V1042632	HGC
V1235922	LGC
V1886405	LGC
V1045139	HGC
V1886654	LGC
V1269184	HGC
V1503149	LGC
V1144281	LGC
V1339935	HGC
V1383592	HGC
V1430690	HGC
V1198404	HGC
V1886043	LGC
V1144006	LGC
V1595138	HGC
V1430423	HGC
V1886153	LGC
V1144166	LGC
V1886464	LGC
V1541210	LGC
V1392302	HGC
V1493245	HGC
V1886535	LGC
V1594751	HGC
V1502070	HGC
V1594919	HGC
V1886579	LGC
V1572527	HGC
V1553731	HGC
V1095734	HGC
V1339679	LGC
V1469352	LGC
V1077866	HGC
V1401840	HGC
V1430382	HGC
V1439755	LGC
V1886673	LGC
V1499765	HGC
V1469287	LGC
V1886487	LGC
V1057035	HGC
V1436037	HGC
V1044111	HGC
V1886652	LGC
V1886491	LGC
V1580761	LGC
V1886628	LGC
V1592383	LGC
V1177462	HGC
V1886477	LGC
V1383406	HGC
V1886591	LGC
V1076095	HGC
V1500069	HGC
V1160180	HGC
V1406524	HGC
V1886593	LGC
V1046120	HGC
V1094438	HGC
V1463112	LGC
V1886552	LGC
V1430517	HGC
V1886070	LGC
V1581212	LGC
V1886205	LGC
V1886482	LGC
V1886651	LGC
V1143821	LGC
V1366480	LGC
V1295524	HGC
V1033819	HGC
V1144385	LGC
V1042441	HGC
V1100916	HGC
V1382759	HGC
V1144237	LGC
V1395828	HGC
V1886510	LGC
V1431931	HGC
V1886283	LGC
V1886569	LGC
V1196381	HGC
V1295278	HGC
V1493421	HGC
V1879841	LGC
V1389777	LGC
V1483378	HGC
V1366629	LGC
V1469581	LGC
V1886462	LGC
V1033571	LGC
V1364113	HGC
V1879934	LGC
V1883280	LGC
V1886473	LGC
V1392809	HGC
V1886616	LGC
V1076018	HGC
V1464316	HGC
V1886660	LGC
V1886389	LGC
V1469293	LGC
V1399193	LGC
V1580703	LGC
V1469295	LGC
V1886728	LGC
V1076632	HGC
V1143907	LGC
V1076392	HGC
V1340423	HGC
V1469305	LGC
V1064870	LGC
V1143990	LGC
V1075476	HGC
V1076023	HGC
V1296420	HGC
V1469328	LGC
V1160507	HGC
V1091633	HGC
V1149241	LGC
V1390099	LGC
V1886657	LGC
V1136980	LGC
V1043350	HGC
V1518341	HGC
V1574934	HGC
V1498665	HGC
V1886258	LGC
V1203277	HGC
V1293700	HGC
V1158726	HGC
V1491800	HGC
V1498827	HGC
V1469339	LGC
V1886664	LGC
V1197540	HGC
V1302680	LGC
V1581271	LGC
V1886615	LGC
V1499283	HGC
V1144147	LGC
V1340235	HGC
V1518834	HGC
V1592899	LGC
V1464522	HGC
V1392405	HGC
V1521314	HGC
V1340044	HGC
V1364575	HGC
V1144029	LGC
V1033375	LGC
V1296618	HGC
V1324413	HGC
V1339642	LGC
V1569602	HGC
V1879874	LGC
V1575773	HGC
V1197979	HGC
V1268166	HGC
V1755541	LGC
V1886658	LGC
V1503165	LGC
V1430689	HGC
V1580822	LGC
V1097722	HGC
V1263899	LGC
V1339870	HGC
V1887017	LGC
V1097503	HGC
V1144283	LGC
V1390120	LGC
V1297373	LGC
V1886506	LGC
V1431472	HGC
V1880122	LGC
V1137068	LGC
V1144084	LGC
V1552738	LGC
V1481298	LGC
V1519499	HGC
V1144017	LGC
V1160194	HGC
V1077036	HGC
V1092573	HGC
V1799411	HGC
V1398242	HGC
V1886639	LGC
V1196561	HGC
V1187446	HGC
V1874650	HGC
V1297360	LGC
V1886584	LGC
V1510897	LGC
V1580963	LGC
V1886408	LGC
V1886623	LGC
V1340884	HGC
V1096366	HGC
V1515580	HGC
V1366663	LGC
V1381439	HGC
V1886613	LGC
V1383644	HGC
V1414213	HGC
V1101798	LGC
V1144053	LGC
V1447160	LGC
V1886612	LGC
V1033775	LGC
V1399515	LGC
V1581530	LGC
V1339707	HGC
V1886516	LGC
V1886979	LGC
V1580935	LGC
V1158916	HGC
V1377399	HGC
V1888235	LGC
V1341203	HGC
V1144407	LGC
V1886554	LGC
V1392163	HGC
V1521548	HGC
V1033817	LGC
V1886578	LGC
V1886514	LGC
V1886525	LGC
V1580986	LGC
V1589075	HGC
V1096225	HGC
V1144196	LGC
V1144353	LGC
V1326793	HGC
V1398959	LGC
V1481472	LGC
